Splenic Vein Thrombosis,symptom,Abdominal Pain
Splenic Vein Thrombosis,symptom,Nausea
Splenic Vein Thrombosis,symptom,Vomiting
Splenic Vein Thrombosis,treatment,Anticoagulants
Splenic Vein Thrombosis,treatment,Thrombolytics
Splenic Vein Thrombosis,treatment,Splenectomy
Splenic Vein Thrombosis,test,Abdominal Ultrasound
Splenic Vein Thrombosis,test,CT Scan
Splenic Vein Thrombosis,test,MRI
Splenic Vein Thrombosis,test,Venography
Acute Renal Failure Syndrome,is-a,Kidney Disease
Acute Renal Failure Syndrome,may-cause,Electrolyte Imbalance
Acute Renal Failure Syndrome,may-cause,Uremia
Acute Renal Failure Syndrome,may-cause,Anemia
Acute Renal Failure Syndrome,may-cause,Hypertension
Acute Renal Failure Syndrome,symptom,Decreased Urine Output
Acute Renal Failure Syndrome,symptom,Edema
Acute Renal Failure Syndrome,symptom,Fatigue
Acute Renal Failure Syndrome,symptom,Nausea
Acute Renal Failure Syndrome,symptom,Vomiting
Acute Renal Failure Syndrome,treatment,Dialysis
Acute Renal Failure Syndrome,treatment,Fluid Replacement
Acute Renal Failure Syndrome,treatment,Electrolyte Replacement
Acute Renal Failure Syndrome,treatment,Medication Adjustment
Acute Renal Failure Syndrome,test,Blood Urea Nitrogen Test
Acute Renal Failure Syndrome,test,Creatinine Test
Acute Renal Failure Syndrome,test,Urinalysis
Acute Renal Failure Syndrome,test,Renal Ultrasound
Acute Renal Failure Syndrome,test,Renal Biopsy
Constipation,is-a,Gastrointestinal Motility Disorder
Constipation,may-cause,Abdominal Pain
Constipation,may-cause,Hemorrhoids
Constipation,may-cause,Anal Fissure
Constipation,may-cause,Fecal Impaction
Constipation,symptom,Abdominal Pain
Constipation,symptom,Straining
Constipation,symptom,Hard Stool
Constipation,treatment,Laxatives
Constipation,treatment,Stool Softeners
Constipation,treatment,Enemas
Constipation,treatment,Biofeedback
Constipation,test,Digital Rectal Examination
Constipation,test,Colonic Transit Study
Constipation,test,Anorectal Manometry
Constipation,test,Defecography
Constipation,test,Sitz Marker Study
Hyperbilirubinemia,is-a,Hematologic Disease
Hyperbilirubinemia,may-cause,Jaundice
Hyperbilirubinemia,may-cause,Kernicterus
Hyperbilirubinemia,symptom,Jaundice
Hyperbilirubinemia,symptom,Dark Urine
Hyperbilirubinemia,symptom,Pale Stool
Hyperbilirubinemia,treatment,Phototherapy
Hyperbilirubinemia,treatment,Exchange Transfusion
Hyperbilirubinemia,treatment,Ursodeoxycholic Acid
Hyperbilirubinemia,test,Bilirubin Measurement
Hyperbilirubinemia,test,Liver Function Tests
Hyperbilirubinemia,test,Complete Blood Count
Alcohol Abuse,is-a,Substance-Related Disorder
Alcohol Abuse,may-cause,Liver Disease
Alcohol Abuse,may-cause,Pancreatitis
Alcohol Abuse,may-cause,Gastritis
Alcohol Abuse,may-cause,Cardiovascular Disease
Alcohol Abuse,may-cause,Cancer
Alcohol Abuse,symptom,Tremor
Alcohol Abuse,symptom,Withdrawal Symptoms
Alcohol Abuse,symptom,Blackouts
Alcohol Abuse,symptom,Depression
Alcohol Abuse,symptom,Anxiety
Alcohol Abuse,treatment,Alcohol Detoxification
Alcohol Abuse,treatment,Behavioral Therapy
Alcohol Abuse,treatment,Medications
Alcohol Abuse,treatment,Support Groups
Alcohol Abuse,test,Blood Alcohol Level
Alcohol Abuse,test,Liver Function Tests
Alcohol Abuse,test,Imaging Studies
Alcohol Abuse,test,Psychological Tests
Alcohol Abuse,test,Genetic Testing
Hearing Loss,is-a,Sensory Organ Disease
Hearing Loss,may-cause,Social Isolation
Hearing Loss,may-cause,Depression
Hearing Loss,may-cause,Cognitive Impairment
Hearing Loss,may-cause,Communication Disorders
Hearing Loss,symptom,Tinnitus
Hearing Loss,symptom,Difficulty Hearing
Hearing Loss,symptom,Ear Pain
Hearing Loss,treatment,Hearing Aids
Hearing Loss,treatment,Cochlear Implants
Hearing Loss,treatment,Antibiotics
Hearing Loss,treatment,Steroids
Hearing Loss,test,Audiometry
Hearing Loss,test,Otoacoustic Emissions
Hearing Loss,test,Tympanometry
Hearing Loss,test,Speech Audiometry
Hearing Loss,test,Auditory Brainstem Response
Disorder of Autonomic Nervous System,is-a,Nervous System Disorder
Disorder of Autonomic Nervous System,may-cause,Orthostatic Hypotension
Disorder of Autonomic Nervous System,may-cause,Gastroparesis
Disorder of Autonomic Nervous System,may-cause,Urinary Incontinence
Disorder of Autonomic Nervous System,may-cause,Erectile Dysfunction
Disorder of Autonomic Nervous System,symptom,Orthostatic Hypotension
Disorder of Autonomic Nervous System,symptom,Gastroparesis
Disorder of Autonomic Nervous System,symptom,Urinary Incontinence
Disorder of Autonomic Nervous System,symptom,Erectile Dysfunction
Disorder of Autonomic Nervous System,treatment,Fludrocortisone
Disorder of Autonomic Nervous System,treatment,Midodrine
Disorder of Autonomic Nervous System,treatment,Octreotide
Disorder of Autonomic Nervous System,treatment,Botulinum Toxin
Disorder of Autonomic Nervous System,test,Tilt Table Test
Disorder of Autonomic Nervous System,test,Sudomotor Function Test
Disorder of Autonomic Nervous System,test,Gastrointestinal Motility Test
Disorder of Autonomic Nervous System,test,Urodynamic Testing
Disorder of Autonomic Nervous System,test,Penile Plethysmography
Facial Asymmetry,is-a,Congenital Abnormality
Facial Asymmetry,may-cause,Hemifacial Microsomia
Facial Asymmetry,may-cause,Craniosynostosis
Facial Asymmetry,may-cause,Parry-Romberg Syndrome
Facial Asymmetry,symptom,Facial Asymmetry
Facial Asymmetry,treatment,Orthognathic Surgery
Facial Asymmetry,treatment,Facial Asymmetry Correction
Facial Asymmetry,test,Facial Photographs
Facial Asymmetry,test,Skull Radiography
Facial Asymmetry,test,Computed Tomography
Facial Asymmetry,test,Magnetic Resonance Imaging
Decreased Bowel Sounds,is-a,Gastrointestinal Symptom
Decreased Bowel Sounds,may-cause,Constipation
Decreased Bowel Sounds,may-cause,Abdominal Distension
Decreased Bowel Sounds,may-cause,Nausea
Decreased Bowel Sounds,may-cause,Vomiting
Decreased Bowel Sounds,symptom,Abdominal Pain
Decreased Bowel Sounds,symptom,Abdominal Distension
Decreased Bowel Sounds,symptom,Nausea
Decreased Bowel Sounds,symptom,Vomiting
Decreased Bowel Sounds,treatment,Bowel Stimulation
Decreased Bowel Sounds,treatment,Prokinetic Agents
Decreased Bowel Sounds,treatment,Enemas
Decreased Bowel Sounds,treatment,Laxatives
Decreased Bowel Sounds,test,Abdominal X-Ray
Decreased Bowel Sounds,test,Abdominal Ultrasound
Decreased Bowel Sounds,test,Colonoscopy
Decreased Bowel Sounds,test,Upper Gastrointestinal Series
Decreased Bowel Sounds,test,Barium Enema
Sterility,is-a,Reproductive System Disease
Sterility,may-cause,Infertility
Sterility,symptom,Absence of Menstruation
Sterility,symptom,Erectile Dysfunction
Sterility,symptom,Painful Intercourse
Sterility,symptom,Abnormal Semen
Sterility,treatment,Assisted Reproductive Techniques
Sterility,treatment,Hormone Therapy
Sterility,treatment,Surgery
Sterility,test,Semen Analysis
Sterility,test,Hysterosalpingography
Sterility,test,Ovarian Reserve Testing
Sterility,test,Laparoscopy
Sterility,test,Genetic Testing
Acquired Postural Lordosis,is-a,Spinal Deformity
Acquired Postural Lordosis,may-cause,Back Pain
Acquired Postural Lordosis,may-cause,Reduced Range of Motion
Acquired Postural Lordosis,symptom,Back Pain
Acquired Postural Lordosis,symptom,Reduced Range of Motion
Acquired Postural Lordosis,treatment,Physical Therapy
Acquired Postural Lordosis,treatment,Bracing
Acquired Postural Lordosis,treatment,Surgery
Acquired Postural Lordosis,test,X-Ray
Acquired Postural Lordosis,test,Magnetic Resonance Imaging
Acquired Postural Lordosis,test,Computed Tomography
Aspiration Pneumonitis,is-a,Lung Disorder
Aspiration Pneumonitis,may-cause,Pneumonia
Aspiration Pneumonitis,may-cause,Acute Respiratory Distress Syndrome
Aspiration Pneumonitis,symptom,Cough
Aspiration Pneumonitis,symptom,Shortness of Breath
Aspiration Pneumonitis,symptom,Chest Pain
Aspiration Pneumonitis,treatment,Oxygen Therapy
Aspiration Pneumonitis,treatment,Antibiotics
Aspiration Pneumonitis,treatment,Corticosteroids
Aspiration Pneumonitis,test,Chest X-Ray
Aspiration Pneumonitis,test,Bronchoscopy
Aspiration Pneumonitis,test,Arterial Blood Gas Test
Dislocation of Hip Joint,is-a,Joint Dislocation
Dislocation of Hip Joint,may-cause,Pain
Dislocation of Hip Joint,may-cause,Swelling
Dislocation of Hip Joint,may-cause,Limited Range of Motion
Dislocation of Hip Joint,symptom,Pain
Dislocation of Hip Joint,symptom,Swelling
Dislocation of Hip Joint,symptom,Limited Range of Motion
Dislocation of Hip Joint,treatment,Closed Reduction
Dislocation of Hip Joint,treatment,Open Reduction
Dislocation of Hip Joint,treatment,Immobilization
Dislocation of Hip Joint,treatment,Physical Therapy
Dislocation of Hip Joint,test,X-Ray
Dislocation of Hip Joint,test,Magnetic Resonance Imaging
Dislocation of Hip Joint,test,Computed Tomography
Dislocation of Hip Joint,test,Arthroscopy
Diabetes Insipidus,is-a,Endocrine System Disease
Diabetes Insipidus,may-cause,Dehydration
Diabetes Insipidus,may-cause,Electrolyte Imbalance
Diabetes Insipidus,symptom,Polyuria
Diabetes Insipidus,symptom,Polydipsia
Diabetes Insipidus,treatment,Desmopressin
Diabetes Insipidus,treatment,Thiazide Diuretics
Diabetes Insipidus,treatment,Nonsteroidal Anti-inflammatory Drugs
Diabetes Insipidus,test,Water Deprivation Test
Diabetes Insipidus,test,Magnetic Resonance Imaging
Diabetes Insipidus,test,Urine Osmolality Test
Diabetes Insipidus,test,Blood Sodium Test
Acute Sinusitis,is-a,Sinusitis
Acute Sinusitis,may-cause,Facial Pain
Acute Sinusitis,may-cause,Nasal Congestion
Acute Sinusitis,may-cause,Headache
Acute Sinusitis,may-cause,Fever
Acute Sinusitis,symptom,Facial Pain
Acute Sinusitis,symptom,Nasal Congestion
Acute Sinusitis,symptom,Headache
Acute Sinusitis,symptom,Fever
Acute Sinusitis,treatment,Nasal Decongestants
Acute Sinusitis,treatment,Saline Nasal Irrigation
Acute Sinusitis,treatment,Antibiotics
Acute Sinusitis,test,Sinus X-Ray
Acute Sinusitis,test,Computed Tomography of Sinuses
Acute Sinusitis,test,Nasal Endoscopy
Psychogenic Polydipsia,is-a,Mental Disorder
Psychogenic Polydipsia,may-cause,Hyponatremia
Psychogenic Polydipsia,symptom,Excessive Thirst
Psychogenic Polydipsia,symptom,Polyuria
Psychogenic Polydipsia,treatment,Fluid Restriction
Psychogenic Polydipsia,treatment,Behavioral Therapy
Psychogenic Polydipsia,test,Serum Sodium Measurement
Psychogenic Polydipsia,test,Urine Osmolality Measurement
White Matter Disease,is-a,Neurological Disorder
White Matter Disease,may-cause,Cognitive Impairment
White Matter Disease,may-cause,Motor Impairment
White Matter Disease,may-cause,Gait Disturbance
White Matter Disease,may-cause,Urinary Incontinence
White Matter Disease,symptom,Cognitive Impairment
White Matter Disease,symptom,Motor Impairment
White Matter Disease,symptom,Gait Disturbance
White Matter Disease,symptom,Urinary Incontinence
White Matter Disease,treatment,Physical Therapy
White Matter Disease,treatment,Occupational Therapy
White Matter Disease,treatment,Speech Therapy
White Matter Disease,treatment,Medications
White Matter Disease,test,Magnetic Resonance Imaging
White Matter Disease,test,Computed Tomography
White Matter Disease,test,Electroencephalogram
White Matter Disease,test,Lumbar Puncture
White Matter Disease,test,Neuropsychological Tests
Marriage,is-a,Life Event
Marriage,may-cause,Change in Marital Status
Marriage,may-cause,Change in Living Arrangements
Marriage,may-cause,Change in Financial Status
Marriage,may-cause,Change in Social Status
Marriage,may-cause,Change in Family Structure
Marriage,may-cause,Change in Sexual Behavior
Marriage,may-cause,Change in Emotional State
Marriage,may-cause,Change in Identity
Marriage,may-cause,Change in Religious Beliefs
Marriage,may-cause,Change in Cultural Beliefs
Marriage,may-cause,Change in Health Behavior
Marriage,may-cause,Change in Occupational Status
Marriage,may-cause,Change in Educational Status
Marriage,may-cause,Change in Geographic Location
Fracture of Ankle,is-a,Bone Fracture
Fracture of Ankle,may-cause,Pain
Fracture of Ankle,may-cause,Swelling
Fracture of Ankle,may-cause,Bruising
Fracture of Ankle,symptom,Pain
Fracture of Ankle,symptom,Swelling
Fracture of Ankle,symptom,Bruising
Fracture of Ankle,treatment,Immobilization
Fracture of Ankle,treatment,Pain Management
Fracture of Ankle,treatment,Surgery
Fracture of Ankle,test,X-Ray
Fracture of Ankle,test,CT Scan
Fracture of Ankle,test,MRI
Weight Gain,is-a,Symptom
Weight Gain,may-cause,Obesity
Weight Gain,may-cause,Diabetes Mellitus
Weight Gain,may-cause,Hypertension
Weight Gain,may-cause,Hyperlipidemia
Weight Gain,may-cause,Sleep Apnea
Weight Gain,treatment,Diet Therapy
Weight Gain,treatment,Exercise Therapy
Weight Gain,treatment,Bariatric Surgery
Weight Gain,test,Body Mass Index Measurement
Weight Gain,test,Fasting Blood Glucose Test
Weight Gain,test,Lipid Panel
Weight Gain,test,Thyroid Function Tests
Weight Gain,test,Sleep Study
Weight Decreasing,is-a,Symptom
Weight Decreasing,may-cause,Malnutrition
Weight Decreasing,may-cause,Dehydration
Weight Decreasing,may-cause,Muscle Wasting
Weight Decreasing,may-cause,Fatigue
Weight Decreasing,symptom,Weight Loss
Weight Decreasing,treatment,Nutritional Support
Weight Decreasing,treatment,Exercise Therapy
Weight Decreasing,treatment,Pharmacotherapy
Weight Decreasing,treatment,Surgery
Weight Decreasing,test,Body Mass Index Measurement
Weight Decreasing,test,Blood Tests
Weight Decreasing,test,Imaging Tests
Weight Decreasing,test,Endoscopy
Weight Decreasing,test,Biopsy
Stiff Neck,is-a,Symptom
Stiff Neck,may-cause,Meningitis
Stiff Neck,may-cause,Cervical Spondylosis
Stiff Neck,may-cause,Whiplash Injuries
Stiff Neck,may-cause,Torticollis
Stiff Neck,symptom,Neck Pain
Stiff Neck,symptom,Limited Neck Movement
Stiff Neck,treatment,Pain Relievers
Stiff Neck,treatment,Muscle Relaxants
Stiff Neck,treatment,Physical Therapy
Stiff Neck,test,X-Ray
Stiff Neck,test,CT Scan
Stiff Neck,test,MRI
Stiff Neck,test,Lumbar Puncture
Stiff Neck,test,Blood Tests
Backache,is-a,Musculoskeletal Pain
Backache,may-cause,Sciatica
Backache,may-cause,Herniated Disk
Backache,may-cause,Spinal Stenosis
Backache,may-cause,Spondylolisthesis
Backache,symptom,Pain
Backache,symptom,Stiffness
Backache,symptom,Limited Range of Motion
Backache,treatment,Pain Relievers
Backache,treatment,Physical Therapy
Backache,treatment,Surgery
Backache,test,X-Ray
Backache,test,Magnetic Resonance Imaging
Backache,test,Computed Tomography
Backache,test,Electromyography
Backache,test,Nerve Conduction Studies
Low Back Pain,is-a,Musculoskeletal Pain
Low Back Pain,may-cause,Disability
Low Back Pain,may-cause,Depression
Low Back Pain,may-cause,Sleep Disturbance
Low Back Pain,symptom,Low Back Pain
Low Back Pain,treatment,Physical Therapy
Low Back Pain,treatment,Nonsteroidal Anti-inflammatory Drugs
Low Back Pain,treatment,Acetaminophen
Low Back Pain,treatment,Opioids
Low Back Pain,test,X-ray
Low Back Pain,test,Magnetic Resonance Imaging
Low Back Pain,test,Computed Tomography
Low Back Pain,test,Electromyography
Low Back Pain,test,Nerve Conduction Studies
Falls,is-a,Accidental Fall
Falls,may-cause,Fractures
Falls,may-cause,Traumatic Brain Injury
Falls,may-cause,Sprains and Strains
Falls,may-cause,Dislocations
Falls,symptom,Dizziness
Falls,symptom,Loss of Balance
Falls,symptom,Gait Abnormality
Falls,treatment,Physical Therapy
Falls,treatment,Medication Review
Falls,treatment,Surgery
Falls,test,Timed Up and Go Test
Falls,test,Berg Balance Scale
Falls,test,Tinetti Performance-Oriented Mobility Assessment
Falls,test,Gait Analysis
Falls,test,Vision Assessment
Respiratory Symptom,is-a,Symptom
Respiratory Symptom,may-cause,Cough
Respiratory Symptom,may-cause,Shortness of Breath
Respiratory Symptom,may-cause,Wheezing
Respiratory Symptom,may-cause,Chest Pain
Respiratory Symptom,may-cause,Sputum Production
Respiratory Symptom,treatment,Bronchodilators
Respiratory Symptom,treatment,Corticosteroids
Respiratory Symptom,treatment,Oxygen Therapy
Respiratory Symptom,treatment,Antibiotics
Respiratory Symptom,test,Pulmonary Function Tests
Respiratory Symptom,test,Chest X-Ray
Respiratory Symptom,test,CT Scan of Chest
Respiratory Symptom,test,Sputum Culture
Respiratory Symptom,test,Arterial Blood Gas Test
Dyspnea at Rest,is-a,Respiratory Distress
Dyspnea at Rest,may-cause,Hypoxemia
Dyspnea at Rest,may-cause,Pulmonary Edema
Dyspnea at Rest,may-cause,Pulmonary Embolism
Dyspnea at Rest,may-cause,Pneumonia
Dyspnea at Rest,symptom,Dyspnea
Dyspnea at Rest,treatment,Oxygen Therapy
Dyspnea at Rest,treatment,Diuretics
Dyspnea at Rest,treatment,Bronchodilators
Dyspnea at Rest,test,Arterial Blood Gas Analysis
Dyspnea at Rest,test,Chest X-Ray
Dyspnea at Rest,test,Pulmonary Function Tests
Left Flank Pain,is-a,Symptom
Left Flank Pain,location-of,Flank
Left Flank Pain,may-indicate,Kidney Stones
Left Flank Pain,may-indicate,Pyelonephritis
Left Flank Pain,may-indicate,Renal Cell Carcinoma
Left Flank Pain,may-indicate,Renal Trauma
Left Flank Pain,may-indicate,Hydronephrosis
Left Flank Pain,may-indicate,Renal Abscess
Left Flank Pain,treatment,Pain Management
Left Flank Pain,treatment,Antibiotics
Left Flank Pain,treatment,Surgery
Left Flank Pain,test,Urinalysis
Left Flank Pain,test,Renal Ultrasound
Left Flank Pain,test,CT Scan of Abdomen and Pelvis
Left Flank Pain,test,Intravenous Pyelogram
Left Flank Pain,test,Magnetic Resonance Imaging
Right Flank Pain,is-a,Symptom
Right Flank Pain,location-of,Pain
Right Flank Pain,may-indicate,Kidney Stones
Right Flank Pain,may-indicate,Pyelonephritis
Right Flank Pain,may-indicate,Renal Infarction
Right Flank Pain,may-indicate,Renal Trauma
Right Flank Pain,may-indicate,Renal Cell Carcinoma
Right Flank Pain,treatment,Pain Management
Right Flank Pain,treatment,Antibiotics
Right Flank Pain,treatment,Surgery
Right Flank Pain,test,Urinalysis
Right Flank Pain,test,Renal Ultrasound
Right Flank Pain,test,CT Scan of Abdomen and Pelvis
Right Flank Pain,test,MRI of Abdomen and Pelvis
Suprapubic Pain,is-a,Pain
Suprapubic Pain,location-of,Suprapubic Region
Suprapubic Pain,may-indicate,Urinary Tract Infection
Suprapubic Pain,may-indicate,Bladder Infection
Suprapubic Pain,may-indicate,Bladder Cancer
Suprapubic Pain,symptom-of,Cystitis
Suprapubic Pain,symptom-of,Bladder Outlet Obstruction
Suprapubic Pain,treatment,Antibiotics
Suprapubic Pain,treatment,Pain Management
